"Subcrsiption","VMName","ResourceGroup","VaultName","StartTime","EndTime","Duration","Status","Backup","SupportedBy","BackupTag","Environment","SubscriptionId","VMID"
"8107-Comm CAR DCE","VMC8107PV461","8107c-rg-car-dce-whq-wvd-p","RSVCARHQM0P05","11/30/2024 8:22:59 PM","11/30/2024 11:06:09 PM","02:43:09.9316430","Completed","Configured","LTIM",,"Prd","f7c4fe6b-478c-4a14-a6a7-3ef8f83b19df","/subscriptions/f7c4fe6b-478c-4a14-a6a7-3ef8f83b19df/resourceGroups/8107C-RG-CAR-DCE-WHQ-WVD-P/providers/Microsoft.Compute/virtualMachines/VMC8107PV461"
"8107-Comm CAR DCE","VMC8107PV462","8107c-rg-car-dce-whq-wvd-p",,,,,,"Not Configured","LTIM","False","prod","f7c4fe6b-478c-4a14-a6a7-3ef8f83b19df","/subscriptions/f7c4fe6b-478c-4a14-a6a7-3ef8f83b19df/resourceGroups/8107c-rg-car-dce-whq-wvd-p/providers/Microsoft.Compute/virtualMachines/VMC8107PV462"
"8107-Comm CAR DCE","VMC8107PV464","8107c-rg-car-dce-whq-wvd-p","RSVCARHQM0P05","11/30/2024 8:19:26 PM","11/30/2024 10:47:37 PM","02:28:10.4291747","Completed","Configured","LTIM","True","prod","f7c4fe6b-478c-4a14-a6a7-3ef8f83b19df","/subscriptions/f7c4fe6b-478c-4a14-a6a7-3ef8f83b19df/resourceGroups/8107C-RG-CAR-DCE-WHQ-WVD-P/providers/Microsoft.Compute/virtualMachines/VMC8107PV464"
"8107-Comm CAR DCE","VMC8107PV465","8107c-rg-car-dce-whq-wvd-p","RSVCARHQM0P05","11/30/2024 8:23:21 PM","11/30/2024 10:51:31 PM","02:28:10.1120490","Completed","Configured","LTIM","True","prod","f7c4fe6b-478c-4a14-a6a7-3ef8f83b19df","/subscriptions/f7c4fe6b-478c-4a14-a6a7-3ef8f83b19df/resourceGroups/8107c-rg-car-dce-whq-wvd-p/providers/Microsoft.Compute/virtualMachines/VMC8107PV465"
"8107-Comm CAR DCE","VMC8107PV466","8107c-rg-car-dce-whq-wvd-p","RSVCARHQM0P05","11/30/2024 8:16:27 PM","11/30/2024 10:14:38 PM","01:58:10.2970660","Completed","Configured","LTIM","True","prod","f7c4fe6b-478c-4a14-a6a7-3ef8f83b19df","/subscriptions/f7c4fe6b-478c-4a14-a6a7-3ef8f83b19df/resourceGroups/8107c-rg-car-dce-whq-wvd-p/providers/Microsoft.Compute/virtualMachines/VMC8107PV466"
"8107-Comm CAR DCE","VMC8107PV468","8107c-rg-car-dce-whq-wvd-p","RSVCARHQM0P05","11/30/2024 8:18:10 PM","11/30/2024 10:48:50 PM","02:30:40.8831250","Completed","Configured","LTIM","True","prod","f7c4fe6b-478c-4a14-a6a7-3ef8f83b19df","/subscriptions/f7c4fe6b-478c-4a14-a6a7-3ef8f83b19df/resourceGroups/8107c-rg-car-dce-whq-wvd-p/providers/Microsoft.Compute/virtualMachines/VMC8107PV468"
"8107-Comm CAR DCE","VMC8107PV469","8107c-rg-car-dce-whq-wvd-p","RSVCARHQM0P05","11/30/2024 8:19:27 PM","11/30/2024 10:32:37 PM","02:13:09.4400566","Completed","Configured","LTIM","True","prod","f7c4fe6b-478c-4a14-a6a7-3ef8f83b19df","/subscriptions/f7c4fe6b-478c-4a14-a6a7-3ef8f83b19df/resourceGroups/8107c-rg-car-dce-whq-wvd-p/providers/Microsoft.Compute/virtualMachines/VMC8107PV469"
"8107-Comm CAR DCE","VMC8107PV470","8107c-rg-car-dce-whq-wvd-p","RSVCARHQM0P05","11/30/2024 8:19:58 PM","11/30/2024 10:33:08 PM","02:13:09.6014527","Completed","Configured","LTIM","True","prod","f7c4fe6b-478c-4a14-a6a7-3ef8f83b19df","/subscriptions/f7c4fe6b-478c-4a14-a6a7-3ef8f83b19df/resourceGroups/8107C-RG-CAR-DCE-WHQ-WVD-P/providers/Microsoft.Compute/virtualMachines/VMC8107PV470"
"8107-Comm CAR DCE","VMC8107PV471","8107c-rg-car-dce-whq-wvd-p","RSVCARHQM0P05","11/30/2024 8:25:37 PM","11/30/2024 10:53:47 PM","02:28:10.1752063","Completed","Configured","LTIM","True","Prd","f7c4fe6b-478c-4a14-a6a7-3ef8f83b19df","/subscriptions/f7c4fe6b-478c-4a14-a6a7-3ef8f83b19df/resourceGroups/8107c-rg-car-dce-whq-wvd-p/providers/Microsoft.Compute/virtualMachines/VMC8107PV471"
"8107-Comm CAR DCE","VMC8107PV472","8107c-rg-car-dce-whq-wvd-p","RSVCARHQM0P05","11/30/2024 8:17:07 PM","11/30/2024 10:32:55 PM","02:15:48.8882830","Completed","Configured","LTIM","True","prod","f7c4fe6b-478c-4a14-a6a7-3ef8f83b19df","/subscriptions/f7c4fe6b-478c-4a14-a6a7-3ef8f83b19df/resourceGroups/8107C-RG-CAR-DCE-WHQ-WVD-P/providers/Microsoft.Compute/virtualMachines/VMC8107PV472"
"8107-Comm CAR DCE","VMC8107PV473","8107c-rg-car-dce-whq-wvd-p","RSVCARHQM0P05","11/30/2024 8:20:07 PM","11/30/2024 10:33:16 PM","02:13:09.6322183","Completed","Configured","LTIM","True","prod","f7c4fe6b-478c-4a14-a6a7-3ef8f83b19df","/subscriptions/f7c4fe6b-478c-4a14-a6a7-3ef8f83b19df/resourceGroups/8107c-rg-car-dce-whq-wvd-p/providers/Microsoft.Compute/virtualMachines/VMC8107PV473"
"8107-Comm CAR DCE","VMC8107PV474","8107c-rg-car-dce-whq-wvd-p","RSVCARHQM0P05","11/30/2024 8:17:57 PM","11/30/2024 10:31:08 PM","02:13:11.1043460","Completed","Configured","LTIM","True"," prod","f7c4fe6b-478c-4a14-a6a7-3ef8f83b19df","/subscriptions/f7c4fe6b-478c-4a14-a6a7-3ef8f83b19df/resourceGroups/8107c-rg-car-dce-whq-wvd-p/providers/Microsoft.Compute/virtualMachines/VMC8107PV474"
"8107-Comm CAR DCE","VMC8107PV475","8107c-rg-car-dce-whq-wvd-p","RSVCARHQM0P05","11/30/2024 8:16:20 PM","11/30/2024 10:29:30 PM","02:13:09.9130359","Completed","Configured","LTIM","True","prod","f7c4fe6b-478c-4a14-a6a7-3ef8f83b19df","/subscriptions/f7c4fe6b-478c-4a14-a6a7-3ef8f83b19df/resourceGroups/8107C-RG-CAR-DCE-WHQ-WVD-P/providers/Microsoft.Compute/virtualMachines/VMC8107PV475"
"8107-Comm CAR DCE","VMC8107PV476","8107c-rg-car-dce-whq-wvd-p","RSVCARHQM0P05","11/30/2024 8:19:57 PM","11/30/2024 10:48:08 PM","02:28:11.2656193","Completed","Configured","LTIM","True","prod","f7c4fe6b-478c-4a14-a6a7-3ef8f83b19df","/subscriptions/f7c4fe6b-478c-4a14-a6a7-3ef8f83b19df/resourceGroups/8107C-RG-CAR-DCE-WHQ-WVD-P/providers/Microsoft.Compute/virtualMachines/VMC8107PV476"
"8107-Comm CAR DCE","VMC8107PV477","8107c-rg-car-dce-whq-wvd-p","RSVCARHQM0P05","11/30/2024 8:23:42 PM","11/30/2024 10:54:30 PM","02:30:47.7261777","Completed","Configured","LTIM","True","prod","f7c4fe6b-478c-4a14-a6a7-3ef8f83b19df","/subscriptions/f7c4fe6b-478c-4a14-a6a7-3ef8f83b19df/resourceGroups/8107c-rg-car-dce-whq-wvd-p/providers/Microsoft.Compute/virtualMachines/VMC8107PV477"
"8107-Comm CAR DCE","VMC8107PV478","8107c-rg-car-dce-whq-wvd-p","RSVCARHQM0P05","11/30/2024 8:16:33 PM","11/30/2024 10:29:43 PM","02:13:10.3833812","Completed","Configured","LTIM",,"?Production","f7c4fe6b-478c-4a14-a6a7-3ef8f83b19df","/subscriptions/f7c4fe6b-478c-4a14-a6a7-3ef8f83b19df/resourceGroups/8107C-RG-CAR-DCE-WHQ-WVD-P/providers/Microsoft.Compute/virtualMachines/VMC8107PV478"
"8107-Comm CAR DCE","VMC8107PV479","8107c-rg-car-dce-whq-wvd-p","RSVCARHQM0P05","11/30/2024 8:16:56 PM","11/30/2024 10:30:06 PM","02:13:09.9826084","Completed","Configured","LTIM","True","Prd","f7c4fe6b-478c-4a14-a6a7-3ef8f83b19df","/subscriptions/f7c4fe6b-478c-4a14-a6a7-3ef8f83b19df/resourceGroups/8107C-RG-CAR-DCE-WHQ-WVD-P/providers/Microsoft.Compute/virtualMachines/VMC8107PV479"
"8107-Comm CAR DCE","VMC8107PV480","8107c-rg-car-dce-whq-wvd-p","RSVCARHQM0P05","11/30/2024 8:20:56 PM","11/30/2024 10:49:06 PM","02:28:09.7265525","Completed","Configured","LTIM","True","prod","f7c4fe6b-478c-4a14-a6a7-3ef8f83b19df","/subscriptions/f7c4fe6b-478c-4a14-a6a7-3ef8f83b19df/resourceGroups/8107c-rg-car-dce-whq-wvd-p/providers/Microsoft.Compute/virtualMachines/VMC8107PV480"
"8107-Comm CAR DCE","VMC8107PV481","8107c-rg-car-dce-whq-wvd-p","RSVCARHQM0P05","11/30/2024 8:17:31 PM","11/30/2024 10:15:41 PM","01:58:10.5046172","Completed","Configured","LTIM","True","prod","f7c4fe6b-478c-4a14-a6a7-3ef8f83b19df","/subscriptions/f7c4fe6b-478c-4a14-a6a7-3ef8f83b19df/resourceGroups/8107c-rg-car-dce-whq-wvd-p/providers/Microsoft.Compute/virtualMachines/VMC8107PV481"
"8107-Comm CAR DCE","VMC8107PV483","8107c-rg-car-dce-whq-wvd-p","RSVCARHQM0P05","11/30/2024 8:20:15 PM","11/30/2024 10:48:26 PM","02:28:10.9620571","Completed","Configured","LTIM",,"prod","f7c4fe6b-478c-4a14-a6a7-3ef8f83b19df","/subscriptions/f7c4fe6b-478c-4a14-a6a7-3ef8f83b19df/resourceGroups/8107C-RG-CAR-DCE-WHQ-WVD-P/providers/Microsoft.Compute/virtualMachines/VMC8107PV483"
"8107-Comm CAR DCE","VMC8107PA012","8107c-rg-car-dce-whq-zpa-p","RSVCARHQM0P05","12/1/2024 4:34:31 AM","12/1/2024 6:45:39 AM","02:11:08.7796757","Completed","Configured","LTIM","True","prod","f7c4fe6b-478c-4a14-a6a7-3ef8f83b19df","/subscriptions/f7c4fe6b-478c-4a14-a6a7-3ef8f83b19df/resourceGroups/8107c-rg-car-dce-whq-zpa-p/providers/Microsoft.Compute/virtualMachines/VMC8107PA012"
"8229-Comm CAR DCE","VMC8229PV421","8229c-rg-car-dce-chvac-nlyte-p","RSVCARHQM0P12","11/30/2024 8:46:10 PM","11/30/2024 11:14:23 PM","02:28:13.4921768","Completed","Configured","LTIM",,,"f91e6fb7-ab8d-4cb1-8b6b-48a6b95473b1","/subscriptions/f91e6fb7-ab8d-4cb1-8b6b-48a6b95473b1/resourceGroups/8229C-RG-CAR-DCE-CHVAC-Nlyte-P/providers/Microsoft.Compute/virtualMachines/VMC8229PV421"
"8229-Comm CAR DCE","VMC8229PV436","8229c-rg-car-dce-chvac-nlyte-p","RSVCARHQM0P12","11/30/2024 8:52:30 PM","11/30/2024 11:20:44 PM","02:28:13.5331133","Completed","Configured","LTIM",,,"f91e6fb7-ab8d-4cb1-8b6b-48a6b95473b1","/subscriptions/f91e6fb7-ab8d-4cb1-8b6b-48a6b95473b1/resourceGroups/8229C-RG-CAR-DCE-CHVAC-Nlyte-P/providers/Microsoft.Compute/virtualMachines/VMC8229PV436"
"8229-Comm CAR DCE","VMC8229PA006","8229c-rg-car-dce-fsp-alcdigital-p","RSVCARHQM0P12","12/1/2024 12:29:29 AM","12/1/2024 4:55:42 AM","04:26:13.2692492","Completed","Configured","LTIM","True","prod","f91e6fb7-ab8d-4cb1-8b6b-48a6b95473b1","/subscriptions/f91e6fb7-ab8d-4cb1-8b6b-48a6b95473b1/resourceGroups/8229C-RG-CAR-DCE-FSP-ALCDIGITAL-P/providers/Microsoft.Compute/virtualMachines/VMC8229PA006"
"8229-Comm CAR DCE","VMC8229PV032","8229c-rg-car-dce-fsp-autodesk-p",,,,,,"Not Configured","LTIM",,"Prod","f91e6fb7-ab8d-4cb1-8b6b-48a6b95473b1","/subscriptions/f91e6fb7-ab8d-4cb1-8b6b-48a6b95473b1/resourceGroups/8229C-RG-CAR-DCE-FSP-AUTODESK-P/providers/Microsoft.Compute/virtualMachines/VMC8229PV032"
"8229-Comm CAR DCE","CCAMQA0Y","8229c-rg-car-dce-fsp-era-d","RSVCARHQM0P23","12/1/2024 2:26:19 AM","12/1/2024 7:22:31 AM","04:56:12.4690145","Completed","Configured","LTIM","True","dev","f91e6fb7-ab8d-4cb1-8b6b-48a6b95473b1","/subscriptions/f91e6fb7-ab8d-4cb1-8b6b-48a6b95473b1/resourceGroups/8229c-rg-car-dce-fsp-era-d/providers/Microsoft.Compute/virtualMachines/CCAMQA0Y"
"8229-Comm CAR DCE","CCAMQA1S","8229c-rg-car-dce-fsp-era-d","RSVCARHQM0P12","12/1/2024 12:23:24 AM","12/1/2024 4:34:37 AM","04:11:13.2842307","Completed","Configured","LTIM","True","dev","f91e6fb7-ab8d-4cb1-8b6b-48a6b95473b1","/subscriptions/f91e6fb7-ab8d-4cb1-8b6b-48a6b95473b1/resourceGroups/8229c-rg-car-dce-fsp-era-d/providers/Microsoft.Compute/virtualMachines/CCAMQA1S"
"8229-Comm CAR DCE","ccamqd0n","8229c-rg-car-dce-fsp-era-d","RSVCARHQM0P23","12/1/2024 2:32:44 AM","12/1/2024 7:44:02 AM","05:11:17.7785361","Completed","Configured","LTIM","True","dev","f91e6fb7-ab8d-4cb1-8b6b-48a6b95473b1","/subscriptions/f91e6fb7-ab8d-4cb1-8b6b-48a6b95473b1/resourceGroups/8229c-rg-car-dce-fsp-era-d/providers/Microsoft.Compute/virtualMachines/ccamqd0n"
"8229-Comm CAR DCE","CCAMQA1R","8229c-rg-car-dce-fsp-era-p","RSVCARHQM0P23","12/1/2024 2:29:35 AM","12/1/2024 7:55:48 AM","05:26:13.0241539","Completed","Configured","LTIM","True","prod","f91e6fb7-ab8d-4cb1-8b6b-48a6b95473b1","/subscriptions/f91e6fb7-ab8d-4cb1-8b6b-48a6b95473b1/resourceGroups/8229c-rg-car-dce-fsp-era-p/providers/Microsoft.Compute/virtualMachines/CCAMQA1R"
"8229-Comm CAR DCE","CCAMQD0Y","8229c-rg-car-dce-fsp-era-p","RSVCARHQM0P23","12/1/2024 2:26:29 AM","12/1/2024 7:22:43 AM","04:56:14.4418524","Completed","Configured","LTIM","True","prod","f91e6fb7-ab8d-4cb1-8b6b-48a6b95473b1","/subscriptions/f91e6fb7-ab8d-4cb1-8b6b-48a6b95473b1/resourceGroups/8229c-rg-car-dce-fsp-era-p/providers/Microsoft.Compute/virtualMachines/CCAMQD0Y"
"8229-Comm CAR DCE","CCAMQD0X","8229c-rg-car-dce-fsp-ifs-p","RSVCARHQM0P23","11/30/2024 2:30:45 AM","11/30/2024 3:12:05 PM","12:41:19.9055643","Completed","Configured","LTIM","True","prod","f91e6fb7-ab8d-4cb1-8b6b-48a6b95473b1","/subscriptions/f91e6fb7-ab8d-4cb1-8b6b-48a6b95473b1/resourceGroups/8229C-RG-CAR-DCE-FSP-IFS-P/providers/Microsoft.Compute/virtualMachines/CCAMQD0X"
"8229-Comm CAR DCE","VMC8229PV020","8229c-rg-car-dce-hvc-ciatwvd-p","RSVCARHQM0P12","12/1/2024 12:32:12 AM","12/1/2024 4:28:23 AM","03:56:11.4490019","Completed","Configured","LTIM","True","prod","f91e6fb7-ab8d-4cb1-8b6b-48a6b95473b1","/subscriptions/f91e6fb7-ab8d-4cb1-8b6b-48a6b95473b1/resourceGroups/8229c-rg-car-dce-hvc-ciatwvd-p/providers/Microsoft.Compute/virtualMachines/VMC8229PV020"
"8229-Comm CAR DCE","VMC8229PV021","8229c-rg-car-dce-hvc-ciatwvd-p","RSVCARHQM0P12","12/1/2024 12:32:22 AM","12/1/2024 4:28:33 AM","03:56:11.1596596","Completed","Configured","LTIM","True","prod","f91e6fb7-ab8d-4cb1-8b6b-48a6b95473b1","/subscriptions/f91e6fb7-ab8d-4cb1-8b6b-48a6b95473b1/resourceGroups/8229c-rg-car-dce-hvc-ciatwvd-p/providers/Microsoft.Compute/virtualMachines/VMC8229PV021"
"8229-Comm CAR DCE","VMC8229PV023","8229c-rg-car-dce-hvc-ciatwvd-p","RSVC8229P001","11/30/2024 9:03:08 PM","11/30/2024 11:29:20 PM","02:26:11.7967329","Completed","Configured","LTIM","True","prod","f91e6fb7-ab8d-4cb1-8b6b-48a6b95473b1","/subscriptions/f91e6fb7-ab8d-4cb1-8b6b-48a6b95473b1/resourceGroups/8229c-rg-car-dce-hvc-ciatwvd-p/providers/Microsoft.Compute/virtualMachines/VMC8229PV023"
"8229-Comm CAR DCE","VMC8229PA001","8229c-rg-car-dce-hvc-eventtracker-p","RSVCARHQM0P12","12/1/2024 12:28:16 AM","12/1/2024 5:09:32 AM","04:41:15.8749254","Completed","Configured","LTIM","True","prod","f91e6fb7-ab8d-4cb1-8b6b-48a6b95473b1","/subscriptions/f91e6fb7-ab8d-4cb1-8b6b-48a6b95473b1/resourceGroups/8229c-rg-car-dce-hvc-eventtracker-p/providers/Microsoft.Compute/virtualMachines/VMC8229PA001"
"8229-Comm CAR DCE","CCAMQA1V","8229c-rg-car-dce-ref-navision-p","RSVCARHQM0P23","12/1/2024 2:33:55 AM","12/1/2024 7:30:06 AM","04:56:11.2868707","Completed","Configured","LTIM","True","prod","f91e6fb7-ab8d-4cb1-8b6b-48a6b95473b1","/subscriptions/f91e6fb7-ab8d-4cb1-8b6b-48a6b95473b1/resourceGroups/8229C-RG-CAR-DCE-REF-NAVISION-P/providers/Microsoft.Compute/virtualMachines/CCAMQA1V"
"8229-Comm CAR DCE","CCAMQD10","8229c-rg-car-dce-ref-navision-p","RSVCARHQM0P23","12/1/2024 2:30:47 AM","12/1/2024 7:27:01 AM","04:56:14.2242688","Completed","Configured","LTIM","True","prod","f91e6fb7-ab8d-4cb1-8b6b-48a6b95473b1","/subscriptions/f91e6fb7-ab8d-4cb1-8b6b-48a6b95473b1/resourceGroups/8229C-RG-CAR-DCE-REF-NAVISION-P/providers/Microsoft.Compute/virtualMachines/CCAMQD10"
"8229-Comm CAR DCE","CCAMQT05","8229c-rg-car-dce-ref-navision-p","RSVCARHQM0P23","12/1/2024 2:27:57 AM","12/1/2024 7:39:08 AM","05:11:11.8762502","Completed","Configured","LTIM","True","prod","f91e6fb7-ab8d-4cb1-8b6b-48a6b95473b1","/subscriptions/f91e6fb7-ab8d-4cb1-8b6b-48a6b95473b1/resourceGroups/8229C-RG-CAR-DCE-REF-NAVISION-P/providers/Microsoft.Compute/virtualMachines/CCAMQT05"
"8229-Comm CAR DCE","VMC8229PV413","8229c-rg-car-dce-ref-profylaxwvd-p","RSVCARHQM0P12","11/30/2024 8:45:03 PM","11/30/2024 11:13:16 PM","02:28:13.7922997","Completed","Configured","LTIM","True","prod","f91e6fb7-ab8d-4cb1-8b6b-48a6b95473b1","/subscriptions/f91e6fb7-ab8d-4cb1-8b6b-48a6b95473b1/resourceGroups/8229c-rg-car-dce-ref-profylaxwvd-p/providers/Microsoft.Compute/virtualMachines/VMC8229PV413"
"8229-Comm CAR DCE","VMC8229PV437","8229c-rg-car-dce-ref-profylaxwvd-p","RSVCARHQM0P12","11/30/2024 8:47:38 PM","12/1/2024 12:04:29 AM","03:16:50.7676171","Completed","Configured","LTIM","True","prod","f91e6fb7-ab8d-4cb1-8b6b-48a6b95473b1","/subscriptions/f91e6fb7-ab8d-4cb1-8b6b-48a6b95473b1/resourceGroups/8229C-RG-CAR-DCE-REF-PROFYLAXWVD-P/providers/Microsoft.Compute/virtualMachines/VMC8229PV437"
"8229-Comm CAR DCE","VMC8229PV011","8229c-rg-car-dce-whq-servicedesk-p","RSVCARHQM0P12","12/1/2024 12:27:10 AM","12/1/2024 4:38:22 AM","04:11:11.7656766","Completed","Configured","LTIM","True","prod","f91e6fb7-ab8d-4cb1-8b6b-48a6b95473b1","/subscriptions/f91e6fb7-ab8d-4cb1-8b6b-48a6b95473b1/resourceGroups/8229c-rg-car-dce-whq-servicedesk-p/providers/Microsoft.Compute/virtualMachines/VMC8229PV011"
"8229-Comm CAR DCE","VMC8229PV013","8229c-rg-car-dce-whq-servicedesk-p","RSVCARHQM0P12","12/1/2024 12:24:02 AM","12/1/2024 5:05:13 AM","04:41:11.3206749","Completed","Configured","LTIM","True","prod","f91e6fb7-ab8d-4cb1-8b6b-48a6b95473b1","/subscriptions/f91e6fb7-ab8d-4cb1-8b6b-48a6b95473b1/resourceGroups/8229C-RG-CAR-DCE-WHQ-SERVICEDESK-P/providers/Microsoft.Compute/virtualMachines/VMC8229PV013"
"8229-Comm CAR DCE","VMC8229PV015","8229c-rg-car-dce-whq-servicedesk-p","RSVCARHQM0P12","12/1/2024 12:29:38 AM","12/1/2024 4:25:49 AM","03:56:11.1856220","Completed","Configured","LTIM","True","prod","f91e6fb7-ab8d-4cb1-8b6b-48a6b95473b1","/subscriptions/f91e6fb7-ab8d-4cb1-8b6b-48a6b95473b1/resourceGroups/8229c-rg-car-dce-whq-servicedesk-p/providers/Microsoft.Compute/virtualMachines/VMC8229PV015"
"8229-Comm CAR DCE","VMC8229PV403","8229c-rg-car-dce-whq-servicedesk-p","RSVCARHQM0P12","11/30/2024 8:51:45 PM","11/30/2024 11:23:32 PM","02:31:46.7529340","Completed","Configured","LTIM",,,"f91e6fb7-ab8d-4cb1-8b6b-48a6b95473b1","/subscriptions/f91e6fb7-ab8d-4cb1-8b6b-48a6b95473b1/resourceGroups/8229C-RG-CAR-DCE-WHQ-ServiceDesk-P/providers/Microsoft.Compute/virtualMachines/VMC8229PV403"
"8229-Comm CAR DCE","VMC8229PV404","8229c-rg-car-dce-whq-servicedesk-p",,,,,,"Not Configured","LTIM",,,"f91e6fb7-ab8d-4cb1-8b6b-48a6b95473b1","/subscriptions/f91e6fb7-ab8d-4cb1-8b6b-48a6b95473b1/resourceGroups/8229C-RG-CAR-DCE-WHQ-ServiceDesk-P/providers/Microsoft.Compute/virtualMachines/VMC8229PV404"
"8229-Comm CAR DCE","VMC8229PV405","8229c-rg-car-dce-whq-servicedesk-p","RSVCARHQM0P12","11/30/2024 8:51:36 PM","11/30/2024 11:34:49 PM","02:43:13.1080707","Completed","Configured","LTIM",,,"f91e6fb7-ab8d-4cb1-8b6b-48a6b95473b1","/subscriptions/f91e6fb7-ab8d-4cb1-8b6b-48a6b95473b1/resourceGroups/8229C-RG-CAR-DCE-WHQ-ServiceDesk-P/providers/Microsoft.Compute/virtualMachines/VMC8229PV405"
"8229-Comm CAR DCE","VMC8229PV438","8229c-rg-car-dce-whq-vcs-p","RSVCARHQM0P12","11/30/2024 8:46:28 PM","11/30/2024 11:16:43 PM","02:30:15.5045646","Completed","Configured","LTIM",,,"f91e6fb7-ab8d-4cb1-8b6b-48a6b95473b1","/subscriptions/f91e6fb7-ab8d-4cb1-8b6b-48a6b95473b1/resourceGroups/8229C-RG-CAR-DCE-WHQ-VCS-P/providers/Microsoft.Compute/virtualMachines/VMC8229PV438"
"8229-Comm CAR DCE","VMC8229PV401","8229c-rg-car-dce-whq-wvd-p","RSVCARHQM0P12","11/30/2024 8:48:30 PM","11/30/2024 11:31:43 PM","02:43:13.5619584","Completed","Configured","LTIM",,"prod","f91e6fb7-ab8d-4cb1-8b6b-48a6b95473b1","/subscriptions/f91e6fb7-ab8d-4cb1-8b6b-48a6b95473b1/resourceGroups/8229C-RG-CAR-DCE-WHQ-WVD-P/providers/Microsoft.Compute/virtualMachines/VMC8229PV401"
"8229-Comm CAR DCE","VMC8229PV430","8229c-rg-car-dce-whq-wvd-p","RSVCARHQM0P12","11/30/2024 8:47:00 PM","11/30/2024 11:15:13 PM","02:28:13.1440051","Completed","Configured","LTIM",,,"f91e6fb7-ab8d-4cb1-8b6b-48a6b95473b1","/subscriptions/f91e6fb7-ab8d-4cb1-8b6b-48a6b95473b1/resourceGroups/8229C-RG-CAR-DCE-WHQ-WVD-P/providers/Microsoft.Compute/virtualMachines/VMC8229PV430"
"8229-Comm CAR DCE","VMC8229PV431","8229c-rg-car-dce-whq-wvd-p","RSVCARHQM0P12","11/30/2024 8:48:03 PM","11/30/2024 11:16:16 PM","02:28:12.9178188","Completed","Configured","LTIM",,,"f91e6fb7-ab8d-4cb1-8b6b-48a6b95473b1","/subscriptions/f91e6fb7-ab8d-4cb1-8b6b-48a6b95473b1/resourceGroups/8229C-RG-CAR-DCE-WHQ-WVD-P/providers/Microsoft.Compute/virtualMachines/VMC8229PV431"
"8229-Comm CAR DCE","VMC8229PV432","8229c-rg-car-dce-whq-wvd-p","RSVCARHQM0P12","11/30/2024 8:51:41 PM","11/30/2024 11:20:06 PM","02:28:24.8931782","Completed","Configured","LTIM",,,"f91e6fb7-ab8d-4cb1-8b6b-48a6b95473b1","/subscriptions/f91e6fb7-ab8d-4cb1-8b6b-48a6b95473b1/resourceGroups/8229C-RG-CAR-DCE-WHQ-WVD-P/providers/Microsoft.Compute/virtualMachines/VMC8229PV432"
"8229-Comm CAR DCE","VMC8229PV433","8229c-rg-car-dce-whq-wvd-p","RSVCARHQM0P12","11/30/2024 8:54:08 PM","11/30/2024 11:22:22 PM","02:28:13.8977545","Completed","Configured","LTIM","True","prod","f91e6fb7-ab8d-4cb1-8b6b-48a6b95473b1","/subscriptions/f91e6fb7-ab8d-4cb1-8b6b-48a6b95473b1/resourceGroups/8229C-RG-CAR-DCE-WHQ-WVD-P/providers/Microsoft.Compute/virtualMachines/VMC8229PV433"
"8229-Comm CAR DCE","VMC8229PV434","8229c-rg-car-dce-whq-wvd-p","RSVCARHQM0P12","11/30/2024 8:46:49 PM","11/30/2024 11:15:01 PM","02:28:12.7059159","Completed","Configured","LTIM","True","prod","f91e6fb7-ab8d-4cb1-8b6b-48a6b95473b1","/subscriptions/f91e6fb7-ab8d-4cb1-8b6b-48a6b95473b1/resourceGroups/8229c-rg-car-dce-whq-wvd-p/providers/Microsoft.Compute/virtualMachines/VMC8229PV434"
"8229-Comm CAR DCE","VMC8229PV435","8229c-rg-car-dce-whq-wvd-p","RSVCARHQM0P12","11/30/2024 8:54:19 PM","11/30/2024 11:22:31 PM","02:28:12.3935150","Completed","Configured","LTIM","True","Prod","f91e6fb7-ab8d-4cb1-8b6b-48a6b95473b1","/subscriptions/f91e6fb7-ab8d-4cb1-8b6b-48a6b95473b1/resourceGroups/8229C-RG-CAR-DCE-WHQ-WVD-P/providers/Microsoft.Compute/virtualMachines/VMC8229PV435"
"8229-Comm CAR DCE","VMC8229PV439","8229c-rg-car-dce-whq-wvd-p","RSVCARHQM0P12","11/30/2024 8:48:09 PM","11/30/2024 11:16:21 PM","02:28:12.1891441","Completed","Configured","LTIM","True","prod","f91e6fb7-ab8d-4cb1-8b6b-48a6b95473b1","/subscriptions/f91e6fb7-ab8d-4cb1-8b6b-48a6b95473b1/resourceGroups/8229C-RG-CAR-DCE-WHQ-WVD-P/providers/Microsoft.Compute/virtualMachines/VMC8229PV439"
"8229-Comm CAR DCE","VMC8229PV440","8229c-rg-car-dce-whq-wvd-p","RSVCARHQM0P12","11/30/2024 8:52:31 PM","11/30/2024 11:20:44 PM","02:28:12.8917354","Completed","Configured","LTIM",,,"f91e6fb7-ab8d-4cb1-8b6b-48a6b95473b1","/subscriptions/f91e6fb7-ab8d-4cb1-8b6b-48a6b95473b1/resourceGroups/8229C-RG-CAR-DCE-WHQ-WVD-P/providers/Microsoft.Compute/virtualMachines/VMC8229PV440"
